0,1,2,3,4,5,6,7,8,9,10
9595,6018,22452,13772,13514,10988,22129,8068,19471,18212,19046
21406,20224,16689,844,10144,3369,7457,19512,21250,8095,5416
8939,10328,3416,2722,19018,6452,10159,3964,8351,1271,2332
15499,2724,20924,22882,23197,18527,8824,6934,3122,18930,8693
7194,19998,22361,21641,3887,15248,13682,15558,8829,1203,18610
8954,11067,13420,7774,19536,17427,2752,18982,1936,16936,20827
2441,7611,1392,3135,20975,6090,23018,2235,11167,16729,5884
11173,186,19119,8630,22524,22197,117,19272,12580,17218,15880
11884,11937,13045,9519,3830,22942,12447,2657,4008,19844,15493
21088,15291,8030,10300,5304,22595,6055,18711,21306,8615,2321
10866,22672,6627,14927,10116,9413,4235,22962,10198,14847,18181
19056,8934,5895,10692,19756,15562,4756,6641,23040,20741,10316
12724,7393,17209,13380,10486,1911,9060,23049,2468,18594,18022
6698,1265,22987,5101,20789,14267,17817,1328,21254,11129,22817
20641,1592,19761,6703,23,11767,17815,1995,2425,17162,16421
18145,15165,20865,1613,12385,2369,4444,11443,21894,9195,17523
5260,1266,9781,2261,18619,16240,21704,11014,20104,12556,17810
22628,9770,22876,6363,11642,11825,16461,6372,15544,3124,17333
22409,11854,20666,19905,9292,14220,3370,18068,21195,17535,8969
12724,20040,18022,2468,4922,7393,10486,13380,10832,9060,8971
17184,1843,3468,8652,7017,9423,5489,7197,11458,2415,15875
21048,17025,14369,1707,14651,20695,11918,7232,10135,10780,945
7162,17997,20914,22249,12199,6308,5048,2346,18469,22759,9848
23018,2441,21050,7802,11167,6491,3135,2235,19429,955,7611
11507,10001,20704,21706,9559,5738,8128,18771,9763,230,22765
22626,16948,6988,2197,22740,4813,13934,6895,7763,21735,5408
3545,1152,3098,414,5798,10545,16877,14053,20294,2384,1448
23027,8414,4507,21730,2001,19410,14426,20126,7258,7511,6187
12740,15547,11851,13846,10142,19135,14441,21909,14716,14172,9641
2514,23064,7515,8181,10481,17240,7986,2216,4766,2293,16668
4914,11165,14215,4670,4229,12747,6239,7037,13534,17117,15806
9029,21225,20845,18655,12999,5801,3669,1189,12382,18792,18300
1456,19952,4047,21679,15173,18492,16562,7199,16124,18302,2737
1013,13876,13398,14708,22685,4751,15494,7808,10209,786,8438
9890,8041,2733,13308,1727,14866,1316,19879,10799,20565,15034
17777,10447,3713,11154,16609,19179,3778,4056,8532,23118,14197
16759,5872,17424,4973,9779,8813,6015,6589,2241,572,14189
21468,12918,550,9742,8168,16603,17562,20922,17434,2368,1760
23203,3282,12958,13971,18527,6097,6267,18930,6107,9027,11394
8305,14645,1364,17956,8592,1044,15516,13084,10541,12199,2415
1151,17172,4329,2061,11561,5116,6674,13391,1357,5786,570
15588,6503,1132,9627,6010,17014,17601,104,16772,256,8480
19998,8829,12019,3887,15248,22156,148,21641,18610,15558,14518
1476,18398,16352,17990,9493,17754,7729,6443,10634,10898,2415
20512,6679,18572,5333,19025,2497,15623,20113,19119,17705,7598
768,19573,22232,6322,21030,22896,2355,15660,4599,3049,13230
14723,18525,15213,15532,9780,1669,15331,1304,13019,10834,9152
12706,3082,7896,13068,20883,13355,11433,2479,17595,6926,20194
5577,1461,7223,20971,21425,13240,14665,17531,16922,16705,18981
20315,15226,3112,19892,11236,2108,20523,21756,21786,18506,10541
21641,3906,8829,8682,15558,19998,22361,21700,21581,13682,1203
14420,3447,8269,937,19190,19650,22617,14275,16804,7749,3932
13306,19767,1618,7619,13633,324,4164,5404,323,22513,7928
21106,18440,8605,3255,570,16390,4031,17172,6674,2857,5786
21308,6679,19025,6506,19119,21565,19272,22197,5333,8725,18462
18359,16881,8742,4755,15953,20068,3087,21303,17442,15759,22914
6028,9924,11957,21015,13833,8038,12109,14525,1443,13144,2488
9122,9030,15133,1471,15125,2570,1179,823,10456,15324,20558
761,1466,19811,16538,21801,6547,4449,20338,16469,19532,17769
11546,4834,10218,3293,23207,16579,5593,15096,11989,492,13740
15580,10376,17827,391,22022,4442,1875,4867,8036,15913,19229
1746,21769,10093,5789,19546,19804,3053,9406,5489,4636,17362
5552,6192,7525,9656,6775,2568,19125,2676,22732,12838,1651
2605,18876,6876,8926,4710,3134,16092,4360,5587,15038,19807
8286,20368,3066,12829,8709,8433,4548,14056,20248,925,8923
2000,19025,6679,6170,17705,16615,12410,574,19272,117,22634
20936,5362,11422,6388,11826,13761,8038,13833,14994,17598,13202
16950,10769,18316,17545,16514,3921,20951,7828,15820,23145,15537
10418,15330,9020,18065,21663,22488,10349,8166,22544,5648,6039
17331,16842,794,14478,18662,404,749,14265,11302,7972,18575
5160,20638,17682,11657,15193,7282,8778,20837,18123,15605,15634
19768,14812,21783,12684,20476,17186,12237,2502,9288,9642,15569
13334,14585,22597,21420,22027,21502,16821,16551,9526,3160,7783
1325,3460,3909,10436,8876,15441,19814,14343,21209,18545,19233
17598,6028,11826,2488,6492,13833,9924,8038,11957,13144,11422
19849,17395,19721,17493,22443,1257,4426,22365,15106,79,21465
13522,16330,19096,3340,4776,6007,18307,14245,2212,10154,17691
14628,6501,6481,8544,19144,20625,3173,2975,17112,17361,15967
15131,19223,5521,5226,18264,5691,17372,10704,2172,3790,4406
3545,1152,14053,3525,16877,3098,5798,2384,20294,20170,1395
6322,21030,2355,768,22896,15660,4599,22232,2238,17280,3049
19697,652,1322,19137,5859,12896,7135,13893,2915,21981,7415
17793,3129,21408,9533,18683,23224,13555,138,1169,20360,6087
1013,13398,13876,8438,10804,1821,10981,20509,13454,14708,7808
22945,8220,15006,16583,10015,2098,23145,2680,11630,21740,12663
22206,4334,1112,12431,2490,10747,10813,8528,17364,386,1232
6945,22039,19148,8894,155,21798,22496,16863,16829,5205,18235
19952,21679,16124,4047,15173,2737,16562,9445,15975,5671,6771
13299,5255,13573,17984,18244,19625,20784,15372,13630,17444,14635
6028,8038,11957,9924,1443,12109,3493,1583,2488,13144,19989
10116,20669,14927,11887,22672,10866,19418,9413,6627,11830,4235
22929,16616,20798,8414,12864,22899,23027,1140,21295,193,9952
5577,7223,14665,16922,17531,13240,1507,18981,20971,14252,3998
13407,10816,12571,19121,9085,20521,576,3521,19367,13977,21870
14804,4029,18976,11856,14768,20096,10387,3004,13226,14549,22550
8190,1873,20066,9644,14013,3798,13634,7085,3113,15120,20254
5803,6876,2605,16092,8926,10624,18876,1432,12381,19807,9974
19532,4310,16538,21801,2044,20338,16469,6547,22592,1297,19811
17102,945,14369,7232,10780,1707,17025,12337,20331,9282,7670
4209,6162,5558,7907,19644,15614,12118,20098,5253,14442,11832
1758,15530,2335,3504,8054,8425,7824,21053,1355,15155,614
18276,21974,15613,18836,13373,443,11318,20907,11322,15887,13006
2884,16876,3495,15557,9201,21545,5432,22014,12727,6083,17977
4834,13740,3293,11989,1428,11546,23207,5593,16809,22088,6302
7743,14659,3371,18252,20940,11859,19184,12714,7504,2303,21565
15676,6334,16844,23019,18191,2792,4249,12593,14643,22820,8700
18600,20321,5875,1597,11663,5706,11326,13274,8245,18506,12596
1412,18398,16352,9493,17990,17754,6443,7729,10634,10898,20448
21264,7027,13764,15774,2531,2249,4547,2941,16406,19709,12637
310,20498,3950,21392,22603,14075,3641,15214,7347,13484,7050
13219,14172,12740,14441,10142,1059,19135,11851,21501,6076,18532
22716,15826,22398,17339,7187,2433,18969,4000,17369,4985,3995
12569,20050,1661,21596,4785,10183,14760,16110,14509,17909,14006
589,21489,1572,5847,16401,6924,6246,11936,16357,22282,17065
3665,3876,12997,8525,20833,12549,12527,7178,22113,1655,10478
19899,6611,9285,13540,23188,20601,21396,19861,19808,18375,10999
22987,15159,9981,16315,20789,10201,17817,22817,14267,3321,18169
8796,2228,6482,1523,17991,11930,19930,5471,4769,4490,15990
14094,19634,20654,3916,22008,18542,3102,9766,5236,15949,2880
17146,6037,9295,10169,6017,3605,14002,1497,22117,17626,5632
22142,14138,10675,961,9473,12285,9128,2626,6238,21839,6436
5908,2918,5403,4560,3463,226,17550,52,4147,20759,20132
5984,21094,12606,16310,12023,18954,15115,8348,22453,7432,1906
14749,15044,5656,2436,20482,8397,6877,10826,16625,22272,18826
3461,18454,7055,21774,4920,7627,11293,15822,22734,13944,1276
1266,1246,21704,21120,15389,2261,4268,9781,18231,12556,12778
7075,12354,21555,18467,5930,17617,22001,9065,5095,10004,20359
16943,4038,5168,1350,6542,22928,17943,18902,5547,8099,19028
17146,9295,10169,6037,6017,3605,1488,22117,14002,14944,17626
4147,5908,4560,7725,5403,13201,52,2918,3463,226,17550
10441,375,17923,3449,582,2183,17844,22722,6913,19605,4252
5451,18534,4923,13182,8459,20344,15457,10273,16566,2867,2227
22164,23148,10685,22178,7061,18696,19021,3502,11091,14433,1347
5395,3122,11394,19836,6438,23203,6107,18527,18930,44,8693
5634,13360,1738,18493,8156,3656,5245,10689,21211,9487,483
12279,5475,6897,3868,21052,1593,4486,13441,12094,6129,1700
14352,9448,9559,7487,7211,15364,20704,9763,21706,10810,8128
22856,6833,14777,14669,21883,21947,22691,10566,416,10344,14482
5577,1461,7223,13240,18981,14665,17531,16922,14252,20971,13309
4711,8162,22246,11928,100,19169,353,5627,3306,2132,8902
10780,17102,5785,9282,14651,15984,355,7670,5715,20223,13560
14215,4670,12747,6239,20838,4229,5384,4914,7037,17177,14246
8294,13527,17786,22205,7875,21100,6958,21139,13570,3147,13106
14877,4197,2743,9040,11576,16119,5939,856,1058,19440,23115
19849,22443,19721,1257,17395,4426,22365,15106,17493,79,8898
12037,5096,20498,14950,22603,6319,13484,21392,3446,7347,161
16508,11919,16500,19941,17683,4092,6385,14292,8060,13657,3835
19822,19644,12118,14838,14021,8733,6162,7907,22210,5253,4209
10632,17558,169,7860,9280,14761,15807,16693,22185,17905,12074
498,6767,12023,17985,8348,15115,17406,18954,2358,16707,6607
15853,17714,2897,18310,20780,16980,4243,17126,1562,22709,10890
574,20963,6679,19025,7598,18280,19272,7342,21948,15623,19617
10508,22449,18889,11950,17781,7996,16851,2781,15433,10982,384
2917,9700,5754,4221,21023,7520,21118,6534,8507,9951,223
2228,11930,6482,8796,5471,19930,17991,1486,15990,4769,4490
9682,8817,11356,15733,5210,10485,10160,6525,14615,6514,5281
6372,696,17333,1114,16461,10750,3352,11825,12699,15463,8581
2707,4918,15625,16227,11032,9080,1858,13282,10157,1710,18357
20044,7157,19898,11796,20978,2415,12469,14044,19091,7478,10922
3087,13232,4797,7251,20068,5363,17442,8137,17537,16881,17893
7472,8181,2514,18718,10481,4766,5166,17240,16858,20228,2293
7322,20943,4135,21218,7127,10461,11568,7089,19990,13903,21533
22328,17179,9945,7039,3864,6561,10928,13744,10432,20140,10939
20280,4129,15898,5499,8675,16253,1838,13916,22854,18729,14731
8452,10142,12740,11851,14172,18188,21501,5007,14441,2141,20603
1172,14974,22447,18216,18703,9628,7489,3610,14209,16275,388
18416,11175,3153,13551,11262,11127,2025,2989,398,12627,16502
22104,2098,1856,3967,11472,23115,14877,11212,18383,2743,22511
12354,10004,21555,5095,7075,8413,22001,18340,18467,20703,17515
19306,10290,4012,10647,10729,7417,6552,12517,13431,19070,924
11237,11189,9931,21882,16139,7608,9392,7915,6593,14629,19267
11552,7806,23052,16951,1160,20916,16511,10509,730,22803,3990
12620,19980,11342,17448,17578,19827,270,19790,9636,12943,1181
9078,14038,1026,15500,8626,15506,6309,20557,712,6061,22968
11672,2653,21977,17009,21741,15619,7126,10067,19885,12210,19040
15580,17827,10376,391,4442,1875,22022,4867,1429,8036,12988
12724,2468,13380,18022,1388,18594,10832,2273,10486,8971,7393
4918,13609,11362,20342,1649,5055,15625,21433,2910,11861,1710
2544,10551,18121,15126,8650,19896,8426,15680,7674,6033,17141
13258,3342,19278,15939,15875,3431,15528,2415,22154,14431,11814
500,21400,13137,15793,6755,3632,5562,3723,3071,22994,58
11306,17509,17508,326,13077,2311,17360,10314,19874,2307,18506
9008,10567,13908,5998,2921,4727,22343,8141,6817,3515,5741
10953,8165,18456,19004,19044,19938,22819,3729,5335,23160,4897
14628,17361,20625,6501,5156,20233,10488,17031,6481,13627,22070
10028,19678,17907,1331,20999,17616,8789,17330,17940,17994,20474
18563,17505,18899,367,1914,22866,18155,16726,1908,13213,5293
4242,13183,21855,4154,8264,13480,12704,6662,21006,708,5763
20111,9859,11268,20317,4593,5284,10682,2348,7917,5124,5045
10038,5844,7892,9774,21045,9337,14741,7556,10718,2210,12863
21468,550,1760,12918,8168,12244,17562,9742,2368,16603,17434
22391,16511,8539,1896,10509,15368,16624,11552,10620,3482,22803
22312,17193,2602,12405,10931,21547,1216,12928,5996,3673,18125
2897,20780,22709,17714,10927,18310,4243,16980,2443,5390,17126
17009,2653,7126,12210,15619,21977,482,19885,15543,9525,6737
12103,1338,4596,15935,17701,23172,8183,8689,165,19677,6976
9544,280,14,5181,4775,15548,17813,6709,8419,17080,4319
14198,14166,11524,4128,10621,14900,14957,21884,681,13457,1005
1266,4546,2261,21704,15389,16240,5260,18619,22024,16334,4268
21318,3496,9511,6512,18510,4545,20139,19207,2329,18582,9841
11607,2402,12474,23206,19411,13244,19668,3773,18704,7517,20222
12354,21555,7075,18340,15318,18467,5095,22001,10004,20703,17617
4717,8929,1088,21715,20527,19365,1291,22487,5168,22333,6215
589,11936,21489,16401,5847,6246,22282,16357,14270,1482,6924
4614,14196,13360,8156,18480,17013,18927,1341,20955,7189,19234
20750,11006,14073,7344,304,6048,19662,5230,14449,15683,3355
23062,19547,20764,1820,13408,19181,18348,3470,18652,21274,2383
15872,6679,14489,1413,5333,19617,20887,20113,13326,7087,19093
16066,1149,9256,22767,19060,1803,13828,12218,425,8891,7100
22315,8072,10983,16080,11015,18119,16799,3140,10955,22063,608
6028,5487,11957,8038,17598,13833,13144,1443,2488,9924,10766
22548,2996,14218,3286,14766,7522,9197,11354,10760,18326,11604
20402,21200,10166,3908,6162,7907,13758,4209,19432,17602,5253
22707,19864,15334,20591,16738,995,3600,16207,3718,13374,20832
17936,1443,6028,11422,18601,21215,14994,13202,11826,1240,1458
3245,179,9893,9985,1992,7797,6240,4781,13957,11450,8096
4652,21421,12388,14895,21439,12108,11471,13923,9138,2244,3526
15586,16301,2340,4178,10784,1790,5654,20153,19520,19454,6390
4560,5908,17538,7725,3463,226,52,9535,1272,12299,20759
12405,22312,212,2602,3673,11270,10931,17193,1034,1216,5996
4755,7251,1983,3087,8742,20068,737,15953,21303,2395,15074
10142,16923,21501,13219,14172,11851,12740,2141,21909,20603,4737
18123,20638,17560,16822,17682,15193,5160,7282,11657,103,18120
6703,19761,20641,23,1383,17815,11767,1995,2425,1277,19588
6897,3868,1040,5475,12279,1700,12952,21052,4486,2885,22749
18865,15503,10425,12619,16559,8002,3901,19661,21268,18221,19852
4863,12076,2877,12344,14976,20034,4538,77,19452,15570,14399
21101,12955,9194,12500,2936,6099,17514,19360,6338,2844,6556
20321,18600,5875,1475,2530,4078,7838,12933,7655,15550,2554
16390,6674,13481,10725,19783,1151,17666,14584,17172,6025,2109
14674,950,18177,14590,10450,19816,14129,23106,11310,2233,5667
20509,1013,13876,13398,9119,14708,7808,13122,4751,1821,13454
11657,20638,15193,15634,7282,5160,16822,17682,14178,15294,1633
20521,576,12571,17738,12869,2542,9418,17277,16634,15666,15394
1151,1357,11468,16390,6674,17172,22965,6025,15276,16900,13481
6187,1140,8414,22747,23027,9952,19410,10720,14481,6141,14042
10319,4608,19847,18592,981,6950,2619,22256,16445,6757,8018
2589,5427,22190,4695,122,16989,17157,16259,19608,15430,4288
5470,8552,4768,20930,19476,12648,20679,16586,6242,16996,19513
10928,22328,17179,9945,13744,10432,7039,1531,10589,3864,20140
5851,14761,17558,7860,15807,4640,7449,19131,169,10632,21373
14628,2861,6501,20625,8544,6481,23226,2975,5156,4158,19593
15223,4551,6083,2065,17918,5432,21387,16813,13917,16876,7313
7085,8190,14268,13634,22857,20254,18299,20863,12390,3573,16444
14826,15165,20865,12385,1842,4444,2369,14894,19280,22501,17037
10953,18456,16607,19044,1667,16407,22819,19004,11903,8858,14096
17544,12747,4229,14215,12250,13875,4225,5384,18834,7037,22489
3977,19423,7268,3978,13024,19694,2810,10095,17609,20796,628
576,15394,12869,15309,15399,17277,20521,2542,4774,16634,18742
13306,4164,7619,7928,13633,13831,7409,323,19767,5404,12007
6322,768,10029,15660,2238,22891,21030,13230,2355,22232,4599
2012,2673,2381,14257,16588,9939,12882,13810,2087,8942,22415
16699,7012,942,2937,14423,16621,5246,8665,16796,19404,12313
19636,10429,485,3788,18789,12797,8109,2401,21945,18933,8396
2241,6653,5872,351,1116,16759,9779,20431,572,17439,2376
18735,11597,16112,10824,9587,1171,110,20145,8328,3076,21583
14628,8544,20233,19144,6481,13729,2975,6501,3173,20625,13627
5253,4209,22173,20098,15614,6162,7907,8733,12118,11408,19432
15325,11701,20788,12171,2645,22118,1933,7438,9488,12552,8345
14083,14414,12524,11827,8244,16285,1865,9871,15054,21942,9131
16980,17714,23055,20780,2897,4243,13739,18310,2443,8655,17126
2172,5521,19223,10704,18264,15131,14309,6905,5226,17372,5691
6361,6656,510,7072,14640,12742,3551,4660,6515,21754,5947
19025,16272,19119,545,19272,6170,6827,20512,16679,21308,21565
15193,5160,20638,6313,8778,15634,17682,14178,4484,11657,7952
22983,17814,4120,22885,6811,4073,6489,14082,7754,12392,19544
4802,15989,11740,20207,7217,20586,9452,5187,9316,12575,7309
9853,19807,19449,8926,2605,6808,17132,16290,9974,6706,12116
2031,14448,6663,10015,6227,2680,2098,21124,12663,11630,17955
13561,19034,20859,7232,16803,5925,20331,11918,17025,1390,12337
4605,9433,10087,6160,10622,15184,4298,11134,22789,9426,18609
21554,4261,22088,4834,11989,16579,13740,11546,1428,11849,492
19355,847,14821,22762,12130,17486,3606,3335,10842,19563,9541
5686,14654,22392,1038,15973,14161,4699,16938,16298,9806,18674
1727,9890,2733,2240,19879,10799,21684,1316,8041,18880,17338
16621,2937,7012,7460,942,14423,19404,16796,16699,23223,10756
15559,22539,639,15775,17510,16194,4002,22397,11344,10223,3042
14368,8933,10757,9637,6932,4631,21656,19091,8533,15735,22198
22539,15559,4002,16194,15775,17510,22397,12514,5152,11456,3100
16390,18846,15276,17980,5008,19783,760,19079,8605,4616,11386
11362,14032,13609,14010,4918,15625,16464,5055,18829,10157,18174
5742,11477,14609,2442,18066,21636,8255,17647,21928,14348,22904
5552,1431,6192,12838,7525,7056,19125,2676,22732,9656,2568
17845,20536,8379,10941,20070,22645,18103,15283,21002,861,11522
22447,18216,16275,18703,19264,14974,2035,4312,1534,13186,19979
576,5377,19121,13977,11229,18442,8579,9085,17937,12571,14952
22113,12549,3665,12997,1483,12527,8525,16446,20833,10478,18733
4329,6674,11561,17172,6025,16373,1151,1357,4253,22965,430
8406,9290,8359,22850,1097,16787,12630,522,23145,3921,15820
14372,15820,23145,1049,14550,18643,21612,6033,23166,20050,1715
5290,12722,12017,17463,4708,12572,9854,3622,8188,18141,6585
6694,19018,4003,8939,214,3416,10243,17006,8351,2722,3964
23025,9201,16876,4977,17977,12727,12188,3495,21545,4911,1195
11490,4751,13876,2420,14888,15531,1013,5840,10880,7808,8438
1613,14826,15165,17523,12385,14894,9195,20865,2369,4444,15942
9286,6220,18211,2627,9451,8176,2978,17297,18110,15667,19950
5388,15267,12724,19800,1388,4034,7393,2927,2468,18022,3732
12706,8850,20628,20684,3082,13355,2479,20883,11433,1811,1416
10953,19044,18456,19004,5335,22819,19938,6299,5991,11203,16607
15421,7903,21545,17977,12541,9991,3495,16876,17548,2884,13917
14723,18525,9780,15213,15331,9152,8599,10834,15532,210,8769
16545,14321,19632,11135,831,7,22587,7941,22400,22655,19324
21982,12864,6734,15723,16972,10720,11280,15462,8414,21528,23027
22040,2586,16289,18364,22606,22814,15348,4713,14904,3567,22384
13431,7315,14483,11924,2248,19070,4012,17958,17868,6315,16967
17459,10469,7670,10780,22251,4830,7232,17102,15984,13560,1707
5984,16310,21094,6607,18635,15115,12023,12694,406,22453,2148
15119,14698,7451,5172,22605,23035,19260,7815,2478,17,11625
3543,15893,4482,18985,12,7079,16356,5059,18083,6809,4349
19423,2761,3977,20178,3583,7335,19694,2068,2018,3978,7268
4856,2340,5654,4178,12690,1790,22998,10784,22358,6390,21841
17284,12201,12097,10098,9230,21272,863,13101,14797,18052,11135
